@Relation Nightlife

@ATTRIBUTE Take-out string
@ATTRIBUTE Drive-Thru string
@ATTRIBUTE OutdoorSeating string
@ATTRIBUTE Caters string
@ATTRIBUTE NoiseLevel string
@ATTRIBUTE garage string
@ATTRIBUTE street string
@ATTRIBUTE validated string
@ATTRIBUTE lot string
@ATTRIBUTE valet string
@ATTRIBUTE Delivery string
@ATTRIBUTE Attire string
@ATTRIBUTE HasTV string
@ATTRIBUTE PriceRange string
@ATTRIBUTE dessert string
@ATTRIBUTE latenight string
@ATTRIBUTE lunch string
@ATTRIBUTE dinner string
@ATTRIBUTE breakfast string
@ATTRIBUTE brunch string
@ATTRIBUTE TakesReservations string
@ATTRIBUTE romantic string
@ATTRIBUTE intimate string
@ATTRIBUTE classy string
@ATTRIBUTE hipster string
@ATTRIBUTE divey string
@ATTRIBUTE touristy string
@ATTRIBUTE trendy string
@ATTRIBUTE upscale string
@ATTRIBUTE casual string
@ATTRIBUTE WaiterService string
@ATTRIBUTE AcceptsCreditCards string
@ATTRIBUTE GoodforKids string
@ATTRIBUTE GoodForGroups string
@ATTRIBUTE Alcohol string
@ATTRIBUTE HappyHour string
@ATTRIBUTE dj string
@ATTRIBUTE GoodForDancing string
@ATTRIBUTE CoatCheck string
@ATTRIBUTE Smoking string
@ATTRIBUTE Wi-Fi string
@ATTRIBUTE WheelchairAccessible string
@ATTRIBUTE DogsAllowed string
@ATTRIBUTE BYOB string
@ATTRIBUTE Corkage string
@ATTRIBUTE BYOB/Corkage string
@ATTRIBUTE OrderatCounter string
@ATTRIBUTE background_music string
@ATTRIBUTE karaoke string
@ATTRIBUTE live string
@ATTRIBUTE video string
@ATTRIBUTE jukebox string
@ATTRIBUTE ByAppointmentOnly string
@ATTRIBUTE Open24Hours string
@ATTRIBUTE coloring string
@ATTRIBUTE africanamerican string
@ATTRIBUTE curly string
@ATTRIBUTE perms string
@ATTRIBUTE kids string
@ATTRIBUTE extensions string
@ATTRIBUTE asian string
@ATTRIBUTE straightperms string
@ATTRIBUTE AcceptsInsurance string
@ATTRIBUTE AgesAllowed string
@ATTRIBUTE dairy-free string
@ATTRIBUTE gluten-free string
@ATTRIBUTE vegan string
@ATTRIBUTE kosher string
@ATTRIBUTE halal string
@ATTRIBUTE soy-free string
@ATTRIBUTE vegetarian string
@ATTRIBUTE class {0,1}
@DATA
True,True,False,False,quiet,False,False,False,True,False,False,casual,False,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,none,?,?,?,?,?,no,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,True,False,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,False,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,?,True,True,quiet,False,False,False,True,False,False,casual,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,none,?,?,?,?,?,no,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,False,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,True,False,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,False,False,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,free,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,False,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,False,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,False,False,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,False,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,?,True,True,very_loud,False,False,False,True,False,False,casual,False,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,none,?,?,?,?,?,free,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,False,False,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,?,True,?,quiet,False,False,False,True,False,False,casual,True,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,?,True,False,True,True,True,full_bar,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,False,False,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,False,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,False,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
False,?,True,?,?,False,False,False,False,False,False,casual,?,1,False,False,False,False,False,False,True,?,?,?,?,?,?,?,?,?,True,True,True,True,full_bar,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,?,True,True,average,False,False,False,True,False,False,casual,False,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,none,?,?,?,?,?,no,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,True,False,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,True,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,False,?,True,True,True,True,True,False,True,True,?,?,?,?,?,?,?,?,?,0
True,True,False,False,loud,False,False,False,False,False,False,casual,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,none,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,True,False,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,False,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,False,False,?,?,?,?,?,?,?,?,?,?,False,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,False,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,True,False,True,quiet,False,False,False,True,False,False,casual,False,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,none,?,?,?,?,?,no,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,False,False,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,True,False,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,True,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,False,?,True,False,False,False,False,True,False,False,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,True,False,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,True,False,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,False,False,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,False,False,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,False,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,?,False,?,average,False,False,False,False,False,False,casual,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,none,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,?,False,False,quiet,False,False,False,True,False,True,casual,True,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,none,?,?,?,?,?,no,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,True,False,False,?,?,1,?,?,?,?,?,?,False,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,no,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,True,False,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,?,False,False,very_loud,?,?,?,?,?,False,casual,False,1,?,?,?,?,?,?,False,False,False,False,False,False,False,False,False,False,False,True,True,False,none,?,?,?,?,?,no,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,True,False,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,True,?,average,False,False,False,True,False,?,?,True,1,?,?,?,?,?,?,?,False,False,False,False,True,False,False,False,False,?,True,?,True,full_bar,True,True,False,False,outdoor,?,True,?,?,?,?,?,?,?,False,False,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,False,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,True,?,?,False,False,False,True,False,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,free,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,True,False,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,?,True,True,average,False,False,False,True,False,False,casual,False,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,none,?,?,?,?,?,free,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,?,False,?,?,False,False,False,True,False,False,casual,?,2,False,False,True,True,False,False,?,False,False,False,False,False,False,False,False,False,True,True,True,True,full_bar,?,?,?,?,?,no,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,?,False,True,quiet,False,False,False,True,False,False,casual,False,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,beer_and_wine,?,?,?,?,?,no,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,?,False,False,average,False,False,False,True,False,False,casual,True,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,none,?,?,?,?,?,no,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,?,False,False,?,?,?,?,?,?,True,casual,?,1,?,?,?,?,?,?,False,?,?,?,?,?,?,?,?,?,?,True,?,True,?,?,?,?,?,?,?,False,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,True,False,?,average,False,False,False,False,False,False,casual,False,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,none,?,?,?,?,?,no,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,True,False,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,True,False,False,average,False,False,False,True,False,False,casual,True,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,none,?,?,?,?,?,no,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,?,True,?,average,False,False,False,True,False,False,casual,True,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,beer_and_wine,?,?,?,?,?,no,True,?,?,False,yes_free,?,?,?,?,?,?,?,False,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,True,False,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,True,False,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,?,True,?,average,False,False,False,True,False,False,casual,True,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,beer_and_wine,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,?,True,True,average,False,False,False,True,False,False,casual,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,beer_and_wine,?,?,?,?,?,no,True,?,False,False,yes_free,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,False,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,?,False,False,average,False,False,False,True,False,False,casual,True,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,none,?,?,?,?,?,no,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,True,False,False,?,?,?,?,?,?,False,casual,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,?,True,True,True,none,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,?,True,True,average,False,False,False,True,False,False,casual,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,beer_and_wine,?,?,?,?,?,no,True,?,False,False,yes_free,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,paid,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
True,?,True,True,average,False,False,False,True,False,False,casual,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,none,?,?,?,?,?,no,True,?,False,False,yes_free,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,False,False,False,True,False,True,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,True,?,?,?,?,?,?,?,?,?,?,False,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
